timestamp_us,ax,ay,az,qw,qx,qy,qz,vx,vy,px,py
1777067882.437322,0.04,-0.04,0.0,0.0,0.04,-0.04,0.0,0.0,0.0,0.0,0.0
1777067882.4492383,-0.04,-0.04,0.0,0.0,-0.04,-0.04,0.0,-0.0004766559600830079,-0.0004766559600830078,-5.68002260706635e-06,-5.680022607066348e-06
1777067882.4633403,-0.04,-0.04,-0.04,0.0,-0.04,-0.04,-0.04,-0.0010407352447509767,-0.0010407352447509767,-2.0356452416763208e-05,-2.0356452416763205e-05
1777067882.476973,-0.04,0.0,0.11,0.0,-0.04,0.0,0.11,-0.0015860462188720705,-0.0010407352447509767,-4.197866263211836e-05,-3.454456116969596e-05
1777067882.4882808,-0.0,-0.08,0.11,0.0,-0.0,-0.08,0.11,-0.0015860462188720705,-0.0019453525543212894,-5.9913223424246105e-05,-5.6542056092894207e-05
1777067882.5016828,-0.0,0.04,-0.08,0.0,-0.0,0.04,-0.08,-0.0015860462188720705,-0.0014092731475830083,-8.116939132605695e-05,-7.542911391510645e-05
1777067882.515066,0.04,-0.04,-0.0,0.0,0.04,-0.04,-0.0,-0.00105072021484375,-0.0019445991516113285,-9.523133767515902e-05,-0.0001014539762468303
1777067882.5286846,0.04,0.0,0.04,0.0,0.04,0.0,0.04,-0.0005059719085693358,-0.0019445991516113285,-0.00010212202118054848,-0.00012793690360240364
1777067882.5400686,-0.0,0.07,-0.0,0.0,-0.0,0.07,-0.0,-0.0005059719085693358,-0.00114771842956543,-0.00010788201060677239,-0.00014100254204322486
1777067882.5534272,0.04,0.0,-0.04,0.0,0.04,0.0,-0.04,2.8371810913086154e-05,-0.00114771842956543,-0.00010750300313247863,-0.00015633444540753775
1777067882.566779,-0.04,-0.08,0.04,0.0,-0.04,-0.08,0.04,-0.0005056953430175779,-0.0022158527374267585,-0.00011425488494751335,-0.00018591979953271225
1777067882.5782034,0.04,0.04,-0.01,0.0,0.04,0.04,-0.01,-4.871368408203091e-05,-0.0017588710784912115,-0.00011481141645163007,-0.00020601409511527896
1777067882.5912323,0.04,0.04,-0.01,0.0,0.04,0.04,-0.01,0.00047244071960449266,-0.001237716674804688,-0.00010865605241406228,-0.00022214013250504655
1777067882.6053617,-0.04,0.04,0.03,0.0,-0.04,0.04,0.03,-9.273529052734338e-05,-0.0006725406646728521,-0.0001099663464515288,-0.00023164272874282694
1777067882.6193306,-0.0,-0.08,-0.01,0.0,-0.0,-0.08,-0.01,-9.273529052734338e-05,-0.001790056228637696,-0.00011126176058269264,-0.0002566479249412624
1777067882.6313677,-0.04,0.0,0.03,0.0,-0.04,0.0,0.03,-0.0005742168426513669,-0.001790056228637696,-0.00011817363099908105,-0.00027819490122510626
1777067882.6461518,-0.0,0.04,-0.01,0.0,-0.0,0.04,-0.01,-0.0005742168426513669,-0.0011986923217773443,-0.00012666290888546425,-0.00029591648558835015
1777067882.6573,-0.0,-0.12,-0.01,0.0,-0.0,-0.12,-0.01,-0.0005742168426513669,-0.0025364780426025395,-0.0001330644013251003,-0.0003241936864765195
1777067882.672011,-0.04,-0.04,0.03,0.0,-0.04,-0.04,0.03,-0.0011626529693603512,-0.003124914169311524,-0.00015016807657502792,-0.0003701639962287119
1777067882.6853492,0.04,0.07,-0.05,0.0,0.04,0.07,-0.05,-0.0006291198730468746,-0.00219123125076294,-0.00015855948342050394,-0.000399391356077672
1777067882.6988246,-0.0,0.0,0.07,0.0,-0.0,0.0,0.07,-0.0006291198730468746,-0.00219123125076294,-0.00016703713673905439,-0.00042891911331537373
1777067882.7117035,0.04,0.07,0.03,0.0,0.04,0.07,0.03,-0.00011396408081054644,-0.0012897086143493657,-0.00016850486814746544,-0.0004455291348898528
1777067882.7244115,-0.0,-0.16,0.03,0.0,-0.0,-0.16,0.03,-0.00011396408081054644,-0.003322980403900147,-0.000169953117838304,-0.00048775739934285426
1777067882.7375076,-0.0,0.04,-0.13,0.0,-0.0,0.04,-0.13,-0.00011396408081054644,-0.002799136638641358,-0.00017144560216820535,-0.0005244151562493472
1777067882.752418,-0.04,0.0,0.18,0.0,-0.04,0.0,0.18,-0.0007103824615478511,-0.002799136638641358,-0.0001820377311037191,-0.0005661515697863707
1777067882.7661958,-0.04,0.04,-0.01,0.0,-0.04,0.04,-0.01,-0.0012614917755126949,-0.002248027324676514,-0.00019941822777809644,-0.0005971242897032881
1777067882.777372,-0.0,-0.07,0.07,0.0,-0.0,-0.07,0.07,-0.0012614917755126949,-0.003030354976654053,-0.00021351679775989392,-0.0006309918681824912
1777067882.7945127,-0.04,-0.03,0.03,0.0,-0.04,-0.03,0.03,-0.0019471263885498043,-0.003544580936431885,-0.00024689222895858616,-0.000691749052650721
1777067882.805716,0.04,0.04,0.03,0.0,0.04,0.04,0.03,-0.0014989948272705073,-0.003096449375152588,-0.0002636859012659442,-0.0007264394699734568
1777067882.817385,-0.08,-0.03,0.07,0.0,-0.08,-0.03,0.07,-0.0024325084686279293,-0.0034465169906616215,-0.0002920706492432145,-0.0007666566027978662
1777067882.8322463,-0.0,0.01,0.02,0.0,-0.0,0.01,0.02,-0.0024325084686279293,-0.0032979035377502445,-0.0003282209975191107,-0.0008156678860092372
1777067882.8452506,0.07,0.01,0.06,0.0,0.07,0.01,0.06,-0.0015222072601318352,-0.003167860507965088,-0.00034801624192596123,-0.0008568637038484896
1777067882.857663,0.04,0.04,-0.02,0.0,0.04,0.04,-0.02,-0.0010257148742675772,-0.0026713681221008302,-0.0003607477325545004,-0.0008900215521600787
1777067882.8722324,0.04,0.04,-0.02,0.0,0.04,0.04,-0.02,-0.0004429340362548819,-0.0020885872840881348,-0.00036720106927532457,-0.0009204512683521673
1777067882.885396,-0.08,-0.04,0.1,0.0,-0.08,-0.04,0.1,-0.0014960193634033195,-0.0026151299476623534,-0.00038689401978444935,-0.0009548757055580383
1777067882.89865,-0.0,0.04,-0.1,0.0,-0.0,0.04,-0.1,-0.0014960193634033195,-0.002084972858428955,-0.000406722151562917,-0.0009825097841019217
1777067882.9123502,-0.04,-0.04,-0.02,0.0,-0.04,-0.04,-0.02,-0.002044029235839843,-0.0026329827308654787,-0.0004347258565826449,-0.0010185822973636507
1777067882.9262264,-0.0,0.01,-0.02,0.0,-0.0,0.01,-0.02,-0.002044029235839843,-0.0024942207336425782,-0.00046308921449735843,-0.001053192602415152
1777067882.937262,0.04,-0.03,-0.02,0.0,0.04,-0.03,-0.02,-0.0016026020050048822,-0.002825291156768799,-0.000480775018627355,-0.0010843716137060259
1777067882.9542787,-0.04,-0.03,0.02,0.0,-0.04,-0.03,0.02,-0.002283267974853515,-0.003335790634155274,-0.0005196285888905548,-0.001141135592886258
1777067882.964286,-0.0,0.08,-0.1,0.0,-0.0,0.08,-0.1,-0.002283267974853515,-0.002535200119018555,-0.0005424781224428442,-0.0011665063075020046
1777067882.9783142,-0.0,-0.07,0.06,0.0,-0.0,-0.07,0.06,-0.002283267974853515,-0.0035171651840209964,-0.000574507970804916,-0.0012158453551955974
1777067882.9907212,0.04,-0.03,-0.02,0.0,0.04,-0.03,-0.02,-0.0017869853973388667,-0.0038893771171569828,-0.0005966792137792252,-0.0012641011077113265
1777067883.0044212,-0.0,0.01,-0.06,0.0,-0.0,0.01,-0.06,-0.0017869853973388667,-0.0037523770332336427,-0.000621160928719746,-0.0013155087045578287
1777067883.01844,-0.04,0.01,0.02,0.0,-0.04,0.01,0.02,-0.002347736358642578,-0.003612189292907715,-0.0006540733142196585,-0.001366147170018053
1777067883.0289695,-0.0,-0.03,-0.02,0.0,-0.0,-0.03,-0.02,-0.002347736358642578,-0.003928074836730957,-0.0006787938467664388,-0.0014075079052173582
1777067883.042661,-0.0,-0.07,0.02,0.0,-0.0,-0.07,0.02,-0.002347736358642578,-0.004886474609375,-0.0007109377038000274,-0.001474410707426728
1777067883.0544074,0.04,0.04,-0.05,0.0,0.04,0.04,-0.05,-0.0018778800964355466,-0.004416618347167969,-0.0007329960468746321,-0.0015262901021316116
1777067883.0703795,-0.05,-0.03,0.03,0.0,-0.05,-0.03,0.03,-0.0026764869689941406,-0.0048957824707031245,-0.0007757452646296769,-0.0016044862126847197
1777067883.0815032,-0.01,-0.03,0.03,0.0,-0.01,-0.03,0.03,-0.0027877235412597655,-0.0052294921874999995,-0.0008067549457450695,-0.0016626572912474562
1777067883.093204,0.03,-0.03,-0.05,0.0,0.03,-0.03,-0.05,-0.002436697483062744,-0.005580518245697021,-0.0008352664228283401,-0.0017279542019969089
1777067883.105404,-0.01,0.08,0.03,0.0,-0.01,0.08,0.03,-0.002558696269989014,-0.0046045279502868654,-0.0008664822069334832,-0.0017841288844272188
1777067883.1197617,0.03,-0.07,0.03,0.0,0.03,-0.07,0.03,-0.002127962112426758,-0.005609574317932129,-0.0008970350725275011,-0.0018646700600311308
1777067883.1323895,-0.01,0.01,-0.05,0.0,-0.01,0.01,-0.05,-0.0022542405128479007,-0.0054832959175109865,-0.0009255012611401979,-0.0019339122437810378
1777067883.1454113,-0.01,0.04,-0.09,0.0,-0.01,0.04,-0.09,-0.002384457588195801,-0.004962427616119385,-0.0009565509704827944,-0.0019985315248607096
1777067883.1581192,-0.05,-0.07,0.07,0.0,-0.05,-0.07,0.07,-0.0030198550224304205,-0.0058519840240478516,-0.0009949271331430507,-0.0020728982375419493
1777067883.1726904,-0.05,0.01,0.03,0.0,-0.05,0.01,0.03,-0.003748414516448975,-0.005706272125244141,-0.001049545992812568,-0.0021560454121879505
1777067883.1862345,-0.01,0.01,-0.01,0.0,-0.01,0.01,-0.01,-0.0038838553428649906,-0.005570831298828125,-0.0011021492505443574,-0.0022314972116816993
1777067883.1972888,-0.01,0.01,-0.01,0.0,-0.01,0.01,-0.01,-0.00399439811706543,-0.005460288524627685,-0.0011463044354564998,-0.0022918567558264163
1777067883.2143998,0.03,0.04,-0.05,0.0,0.03,0.04,-0.05,-0.003481066226959229,-0.004775846004486084,-0.0012058691789854944,-0.0023735765577043827
1777067883.2267716,-0.01,-0.11,0.07,0.0,-0.01,-0.11,0.07,-0.0036047840118408206,-0.006136741638183594,-0.0012504667682776468,-0.0024494989658910534
1777067883.238202,0.03,0.01,-0.01,0.0,0.03,0.01,-0.01,-0.003261868953704834,-0.006022436618804932,-0.0012877515676740356,-0.0025183384393329795
1777067883.250442,-0.01,-0.03,-0.01,0.0,-0.01,-0.03,-0.01,-0.0033842682838439945,-0.006389634609222412,-0.0013291747847694066,-0.0025965471389332614
1777067883.2663512,-0.01,0.01,0.03,0.0,-0.01,0.01,0.03,-0.0035433602333068853,-0.006230542659759522,-0.0013855467934860142,-0.002695670056728546
1777067883.2781692,-0.01,0.01,-0.01,0.0,-0.01,0.01,-0.01,-0.003661539554595948,-0.006112363338470459,-0.0014288186194295347,-0.002767905551809805
1777067883.290347,-0.01,-0.11,0.03,0.0,-0.01,-0.11,0.03,-0.003783318996429444,-0.007451937198638917,-0.0014748916669958588,-0.0028586548270726564
1777067883.305997,0.03,0.04,0.03,0.0,0.03,0.04,0.03,-0.0033138251304626475,-0.006825945377349854,-0.0015267523527171532,-0.0029654794765423286
1777067883.3169694,-0.01,0.01,-0.01,0.0,-0.01,0.01,-0.01,-0.0034235501289367684,-0.006716220378875733,-0.0015643172559845196,-0.0030391732036247287
1777067883.331238,-0.01,0.01,-0.01,0.0,-0.01,0.01,-0.01,-0.0035662364959716804,-0.006573534011840821,-0.001615202588944271,-0.0031329685722977286
1777067883.3443713,-0.05,0.01,-0.04,0.0,-0.05,0.01,-0.04,-0.004222900867462159,-0.006442201137542725,-0.0016706631598242436,-0.0032175758515177234
1777067883.3562424,0.03,0.04,0.04,0.0,0.03,0.04,0.04,-0.0038667678833007825,-0.0059673571586608895,-0.0017165659460022197,-0.003288414941933412
1777067883.3706834,0.07,0.04,-0.04,0.0,0.07,0.04,-0.04,-0.0028558969497680673,-0.005389716625213624,-0.0017578079919405808,-0.0033662479115963615
1777067883.383219,-0.01,0.04,-0.0,0.0,-0.01,0.04,-0.0,-0.002981252670288087,-0.004888293743133546,-0.0017951796995942003,-0.0034275254700247624
1777067883.3955345,0.03,0.01,-0.04,0.0,0.03,0.01,-0.04,-0.0026117873191833507,-0.004765138626098634,-0.0018273451968906329,-0.003486210590543238
1777067883.408204,-0.01,-0.03,0.07,0.0,-0.01,-0.03,0.07,-0.002738482952117921,-0.005145225524902345,-0.001862040579980544,-0.003551398350990099
1777067883.4224494,0.03,0.0,-0.0,0.0,0.03,0.0,-0.0,-0.0023111248016357434,-0.005145225524902345,-0.001894963180672562,-0.0036246934864612975
1777067883.435297,-0.05,-0.11,0.04,0.0,-0.05,-0.11,0.04,-0.0029535079002380384,-0.006558468341827394,-0.0019329088518065874,-0.0037089544707714604
1777067883.4472675,-0.01,0.08,0.04,0.0,-0.01,0.08,0.04,-0.003073213100433351,-0.005600826740264894,-0.0019696968107496106,-0.003775999279391727
1777067883.4614997,0.03,0.04,-0.08,0.0,0.03,0.04,-0.08,-0.0026462483406066908,-0.005031540393829347,-0.0020073586369892386,-0.0038476089605853766
1777067883.4742136,-0.05,-0.03,0.04,0.0,-0.05,-0.03,0.04,-0.0032819437980651867,-0.005412957668304444,-0.002049084972270521,-0.003916428812608502
1777067883.4862835,-0.01,0.01,0.07,0.0,-0.01,0.01,0.07,-0.0034026432037353527,-0.005292258262634278,-0.0020901546735103698,-0.0039803060553038
1777067883.5004697,-0.01,-0.03,0.03,0.0,-0.01,-0.03,0.03,-0.0035445046424865735,-0.00571784257888794,-0.0021404375263347226,-0.004061420192783203
1777067883.513812,0.03,0.04,-0.01,0.0,0.03,0.04,-0.01,-0.003144233226776124,-0.0051841473579406746,-0.002182389082501573,-0.004130589059523686
1777067883.5254502,-0.01,-0.03,-0.01,0.0,-0.01,-0.03,-0.01,-0.0032606148719787607,-0.005533292293548584,-0.0022203366548188804,-0.004194986425574711
1777067883.539468,-0.05,-0.03,0.03,0.0,-0.05,-0.03,0.03,-0.003961505889892579,-0.005953826904296875,-0.002275868332731648,-0.004278446101563417
1777067883.5534482,0.03,0.01,0.03,0.0,0.03,0.01,0.03,-0.003542101383209229,-0.005814025402069092,-0.002325387442173224,-0.004359727050083392
1777067883.5658584,0.03,0.01,-0.05,0.0,0.03,0.01,-0.05,-0.003169796466827393,-0.005689923763275147,-0.002364725135790878,-0.004430339936446898
1777067883.5833426,-0.01,0.01,0.07,0.0,-0.01,0.01,0.07,-0.003344638347625733,-0.005515081882476807,-0.0024232034217197915,-0.004526766665355807
1777067883.5961998,-0.05,0.01,-0.05,0.0,-0.05,0.01,-0.05,-0.003987498283386231,-0.005386509895324707,-0.0024744714795258468,-0.004596022093461442
1777067883.6098578,-0.05,-0.03,0.02,0.0,-0.05,-0.03,0.02,-0.004670400619506836,-0.00579625129699707,-0.0025382600293994534,-0.004675187564490669
1777067883.6232512,-0.0,0.01,0.02,0.0,-0.0,0.01,0.02,-0.004670400619506836,-0.0056623172760009765,-0.0026008125828627733,-0.004751025256583715
1777067883.6353292,-0.04,0.04,-0.06,0.0,-0.04,0.04,-0.06,-0.005153522491455079,-0.005179195404052734,-0.002663057068692752,-0.004813579821053507
1777067883.6475732,-0.04,-0.03,0.02,0.0,-0.04,-0.03,0.02,-0.0056432819366455085,-0.005546514987945557,-0.0027321533344513687,-0.004881491273634423
1777067883.6612222,-0.0,-0.03,0.02,0.0,-0.0,-0.03,0.02,-0.0056432819366455085,-0.005955984592437744,-0.002809178415205907,-0.004962784428815325
1777067883.6739228,-0.0,0.01,-0.06,0.0,-0.0,0.01,-0.06,-0.0056432819366455085,-0.005828979015350341,-0.0028808512431089646,-0.0050368157131828175
1777067883.6852353,-0.0,-0.07,0.02,0.0,-0.0,-0.07,0.02,-0.0056432819366455085,-0.006620852947235107,-0.0029446907839076183,-0.005111714011122216
1777067883.6974547,0.04,0.01,-0.02,0.0,0.04,0.01,-0.02,-0.005154504776000978,-0.006498658657073974,-0.0030076758891311793,-0.005191123909282281
1777067883.7111795,0.04,0.01,0.06,0.0,0.04,0.01,0.06,-0.004605512619018556,-0.006361410617828369,-0.0030708856467992983,-0.005278433022695593
1777067883.724368,-0.04,-0.07,0.02,0.0,-0.04,-0.07,0.02,-0.005133056640625001,-0.007284612655639648,-0.0031385834803825227,-0.005374506869100627
1777067883.7362485,-0.0,-0.03,-0.02,0.0,-0.0,-0.03,-0.02,-0.005133056640625001,-0.007641024589538574,-0.0031995662351857854,-0.005465285280798183
1777067883.750053,-0.04,0.02,-0.02,0.0,-0.04,0.02,-0.02,-0.00568523406982422,-0.0073649358749389646,-0.003278047683512569,-0.005566954064739205
1777067883.7632575,-0.0,0.02,-0.02,0.0,-0.0,0.02,-0.02,-0.00568523406982422,-0.007100844383239746,-0.003353118780820524,-0.005660717694013895
1777067883.7753365,-0.0,0.02,-0.06,0.0,-0.0,0.02,-0.06,-0.00568523406982422,-0.006859264373779297,-0.0034217907258391744,-0.005743570751629361
1777067883.787156,-0.0,0.02,0.02,0.0,-0.0,0.02,0.02,-0.00568523406982422,-0.006622872352600098,-0.003488987924471304,-0.00582185046070151
1777067883.801411,0.04,0.05,0.02,0.0,0.04,0.05,0.02,-0.005115041732788088,-0.0059101319313049315,-0.0035619018644626986,-0.005906098259154076
1777067883.8159945,0.04,0.02,-0.05,0.0,0.04,0.02,-0.05,-0.004531698226928713,-0.005618460178375244,-0.0036279902827425314,-0.005988035565603693
1777067883.8262775,-0.08,-0.02,0.07,0.0,-0.08,-0.02,0.07,-0.005354337692260744,-0.005824120044708251,-0.003683048901447138,-0.0060479249530987975
1777067883.8395047,-0.0,-0.02,-0.06,0.0,-0.0,-0.02,-0.06,-0.005354337692260744,-0.0060886645317077635,-0.003753871927348201,-0.006128461084851435
1777067883.8522148,0.04,0.05,-0.01,0.0,0.04,0.05,-0.01,-0.004845933914184572,-0.005453159809112549,-0.003815464205105173,-0.006197771261086584
1777067883.8646293,-0.0,0.02,-0.05,0.0,-0.0,0.02,-0.05,-0.004845933914184572,-0.005204870700836181,-0.0038756238356211278,-0.006262386896336804
1777067883.877211,0.04,0.02,-0.05,0.0,0.04,0.02,-0.05,-0.0043426609039306655,-0.004953234195709228,-0.003930262436261956,-0.0063247076234409835
1777067883.891389,-0.04,0.02,-0.01,0.0,-0.04,0.02,-0.01,-0.004909772872924806,-0.004669678211212158,-0.003999872210293916,-0.006390913383564223
1777067883.9082825,-0.04,-0.06,-0.01,0.0,-0.04,-0.06,-0.01,-0.005585517883300782,-0.005683295726776123,-0.004094231856294073,-0.006486924851810724
1777067883.9162216,-0.0,0.02,-0.01,0.0,-0.0,0.02,-0.01,-0.005585517883300782,-0.005524513721466065,-0.004138575842804358,-0.00653078452016359
1777067883.93046,-0.0,0.02,-0.01,0.0,-0.0,0.02,-0.01,-0.005585517883300782,-0.005239746570587158,-0.004218104443494895,-0.006605389905275271
1777067883.943222,0.04,0.01,-0.01,0.0,0.04,0.01,-0.01,-0.005075035095214845,-0.005112125873565674,-0.004282872395120876,-0.006670631211999872
1777067883.9553895,-0.0,0.04,-0.05,0.0,-0.0,0.04,-0.05,-0.005075035095214845,-0.004625427722930908,-0.004344622650002066,-0.006726910889966004
1777067883.9703045,0.04,0.04,-0.09,0.0,0.04,0.04,-0.09,-0.004478435516357423,-0.004028828144073487,-0.00441141846857704,-0.0067870008193170826
1777067883.9834902,-0.0,0.01,-0.01,0.0,-0.0,0.01,-0.01,-0.004478435516357423,-0.0038969707489013676,-0.00447046995274036,-0.00683838526051829
1777067883.998243,-0.0,0.04,-0.01,0.0,-0.0,0.04,-0.01,-0.004478435516357423,-0.0033068561553955085,-0.004536539706597296,-0.006887170862416379
1777067884.0102944,0.04,0.04,0.04,0.0,0.04,0.04,0.04,-0.003996381759643556,-0.002824802398681641,-0.00458470147760977,-0.00692121352762285
1777067884.02356,-0.0,0.01,-0.0,0.0,-0.0,0.01,-0.0,-0.003996381759643556,-0.0026921463012695318,-0.004637715918410096,-0.006956926489821736
1777067884.0354035,-0.04,0.01,-0.0,0.0,-0.04,0.01,-0.0,-0.0044701194763183605,-0.0025737118721008306,-0.004690657523259462,-0.006987408099463433
